article,time_period,uncertainty_matches,uncertainty_label,economic_matches,economic_label,policy_matches,policy_label,epu_label
5787,midcentury,['uncertainty'],1,[],0,[],0,0
5788,midcentury,['uncertainty'],1,[],0,[],0,0
5789,midcentury,[],0,[],0,[],0,0
5790,midcentury,[],0,"['economic', 'economy']",1,[],0,0
5791,midcentury,['uncertain'],1,['economy'],1,"['deficit', 'congress', 'legislation']",1,1
5792,midcentury,['uncertain'],1,[],0,[],0,0
5793,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
5794,midcentury,['uncertain'],1,[],0,[],0,0
5795,midcentury,[],0,[],0,[],0,0
5796,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5797,midcentury,['uncertain'],1,[],0,[],0,0
5798,midcentury,['uncertainty'],1,[],0,[],0,0
5799,midcentury,['uncertainty'],1,[],0,[],0,0
5800,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
5801,midcentury,['uncertain'],1,[],0,[],0,0
5802,midcentury,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
5803,midcentury,['uncertainty'],1,[],0,[],0,0
5804,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
5805,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5806,midcentury,['uncertain'],1,[],0,[],0,0
5807,midcentury,['uncertain'],1,[],0,[],0,0
5808,midcentury,['uncertain'],1,[],0,[],0,0
5809,midcentury,['uncertainty'],1,[],0,['congress'],1,0
5810,midcentury,['uncertain'],1,[],0,[],0,0
5811,midcentury,['uncertain'],1,[],0,[],0,0
5812,midcentury,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
5813,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
5814,midcentury,['uncertain'],1,[],0,[],0,0
5815,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
5816,midcentury,['uncertain'],1,[],0,[],0,0
5817,midcentury,['uncertainty'],1,['economy'],1,[],0,0
5818,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
5819,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
5820,midcentury,['uncertain'],1,[],0,['congress'],1,0
5821,midcentury,[],0,['economic'],1,['legislation'],1,0
5822,midcentury,['uncertain'],1,[],0,[],0,0
5823,midcentury,['uncertain'],1,[],0,['congress'],1,0
5824,midcentury,[],0,"['economic', 'economy']",1,[],0,0
5825,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5826,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'white house']",1,1
5827,midcentury,[],0,"['economic', 'economy']",1,[],0,0
5828,midcentury,['uncertain'],1,[],0,[],0,0
5829,midcentury,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
5830,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
5831,midcentury,['uncertain'],1,[],0,"['congress', 'legislation']",1,0
5832,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
5833,midcentury,['uncertain'],1,"['economic', 'economy']",1,['congress'],1,1
5834,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit', 'congress', 'white house']",1,1
5835,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5836,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'congress', 'white house']",1,1
5837,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
5838,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['deficit', 'congress', 'legislation']",1,1
5839,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,"['congress', 'white house']",1,1
5840,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
5841,midcentury,[],0,[],0,"['regulation', 'congress', 'legislation']",1,0
5842,midcentury,[],0,[],0,[],0,0
5843,midcentury,['uncertainty'],1,[],0,[],0,0
5844,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
5845,midcentury,['uncertainty'],1,[],0,[],0,0
5846,midcentury,['uncertain'],1,[],0,[],0,0
5847,midcentury,['uncertain'],1,[],0,[],0,0
5848,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
5849,midcentury,[],0,['economic'],1,[],0,0
5850,midcentury,[],0,[],0,[],0,0
5851,midcentury,[],0,"['economic', 'economy']",1,[],0,0
5852,midcentury,['uncertain'],1,[],0,[],0,0
5853,midcentury,['uncertain'],1,[],0,[],0,0
5854,midcentury,[],0,['economic'],1,[],0,0
5855,midcentury,['uncertain'],1,[],0,[],0,0
5856,midcentury,['uncertain'],1,[],0,[],0,0
5857,midcentury,['uncertain'],1,[],0,[],0,0
5858,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5859,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
5860,midcentury,[],0,"['economic', 'economy']",1,[],0,0
5861,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5862,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
5863,midcentury,['uncertain'],1,[],0,[],0,0
5864,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5865,midcentury,['uncertain'],1,[],0,[],0,0
5866,midcentury,[],0,[],0,[],0,0
5867,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'congress']",1,1
5868,midcentury,[],0,[],0,[],0,0
5869,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
5870,midcentury,[],0,"['economic', 'economy']",1,"['deficit', 'congress', 'white house']",1,0
5871,midcentury,['uncertain'],1,[],0,[],0,0
5872,midcentury,['uncertain'],1,['economy'],1,[],0,0
5873,midcentury,[],0,"['economic', 'economy']",1,"['congress', 'legislation']",1,0
5874,midcentury,[],0,['economic'],1,[],0,0
5875,midcentury,['uncertain'],1,[],0,['regulation'],1,0
5876,midcentury,[],0,[],0,[],0,0
5877,midcentury,['uncertain'],1,[],0,['legislation'],1,0
5878,midcentury,['uncertainty'],1,[],0,[],0,0
5879,midcentury,['uncertain'],1,[],0,[],0,0
5880,midcentury,['uncertain'],1,[],0,[],0,0
5881,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5882,midcentury,[],0,"['economic', 'economy']",1,['federal reserve'],1,0
5883,midcentury,[],0,[],0,[],0,0
5884,midcentury,['uncertainty'],1,[],0,[],0,0
5885,midcentury,['uncertainty'],1,[],0,[],0,0
5886,midcentury,['uncertainty'],1,[],0,[],0,0
5887,midcentury,['uncertain'],1,[],0,[],0,0
5888,midcentury,['uncertainty'],1,[],0,[],0,0
5889,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
5890,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
5891,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5892,midcentury,['uncertain'],1,[],0,[],0,0
5893,midcentury,['uncertain'],1,['economic'],1,[],0,0
5894,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
5895,midcentury,['uncertainty'],1,['economic'],1,"['federal reserve', 'congress']",1,1
5896,midcentury,['uncertain'],1,['economic'],1,"['congress', 'legislation']",1,1
5897,midcentury,['uncertain'],1,['economic'],1,"['congress', 'legislation']",1,1
5898,midcentury,['uncertain'],1,['economic'],1,[],0,0
5899,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5900,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5901,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'legislation']",1,0
5902,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5903,midcentury,['uncertain'],1,[],0,[],0,0
5904,midcentury,['uncertainty'],1,[],0,[],0,0
5905,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5906,midcentury,['uncertainty'],1,['economy'],1,['legislation'],1,1
5907,midcentury,['uncertain'],1,['economic'],1,[],0,0
5908,midcentury,[],0,[],0,[],0,0
5909,midcentury,['uncertain'],1,[],0,[],0,0
5910,midcentury,[],0,['economy'],1,['white house'],1,0
5911,midcentury,['uncertain'],1,[],0,[],0,0
5912,midcentury,['uncertain'],1,[],0,[],0,0
5913,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5914,midcentury,['uncertain'],1,[],0,[],0,0
5915,midcentury,['uncertain'],1,['economic'],1,"['regulation', 'legislation']",1,1
5916,midcentury,['uncertain'],1,[],0,[],0,0
5917,midcentury,['uncertainty'],1,[],0,[],0,0
5918,midcentury,['uncertain'],1,['economic'],1,[],0,0
5919,midcentury,['uncertain'],1,[],0,[],0,0
5920,midcentury,['uncertain'],1,[],0,[],0,0
5921,midcentury,['uncertain'],1,[],0,[],0,0
5922,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5923,midcentury,[],0,['economy'],1,[],0,0
5924,midcentury,['uncertain'],1,['economic'],1,[],0,0
5925,midcentury,['uncertain'],1,[],0,[],0,0
5926,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,"['congress', 'legislation']",1,1
5927,midcentury,['uncertain'],1,['economic'],1,[],0,0
5928,midcentury,[],0,[],0,[],0,0
5929,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5930,midcentury,['uncertainty'],1,"['economic', 'economy']",1,[],0,0
5931,midcentury,['uncertain'],1,[],0,[],0,0
5932,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5933,midcentury,['uncertainty'],1,['economy'],1,['federal reserve'],1,1
5934,midcentury,['uncertain'],1,['economic'],1,['regulation'],1,1
5935,midcentury,['uncertainty'],1,[],0,[],0,0
5936,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'congress', 'legislation']",1,1
5937,midcentury,['uncertain'],1,['economic'],1,"['deficit', 'congress', 'white house']",1,1
5938,midcentury,['uncertain'],1,['economic'],1,[],0,0
5939,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5940,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'congress']",1,0
5941,midcentury,['uncertain'],1,['economic'],1,[],0,0
5942,midcentury,['uncertain'],1,[],0,[],0,0
5943,midcentury,['uncertain'],1,[],0,[],0,0
5944,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5945,midcentury,['uncertainty'],1,[],0,['congress'],1,0
5946,midcentury,['uncertain'],1,['economic'],1,['deficit'],1,1
5947,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5948,midcentury,['uncertain'],1,[],0,[],0,0
5949,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5950,midcentury,[],0,['economic'],1,['regulation'],1,0
5951,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
5952,midcentury,['uncertain'],1,['economic'],1,[],0,0
5953,midcentury,[],0,['economic'],1,[],0,0
5954,midcentury,['uncertain'],1,[],0,['federal reserve'],1,0
5955,midcentury,[],0,"['economic', 'economy']",1,['white house'],1,0
5956,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5957,midcentury,[],0,"['economic', 'economy']",1,"['regulation', 'congress', 'legislation']",1,0
5958,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,['deficit'],1,1
5959,midcentury,['uncertain'],1,[],0,[],0,0
5960,midcentury,['uncertain'],1,[],0,[],0,0
5961,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
5962,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5963,midcentury,['uncertainty'],1,[],0,[],0,0
5964,midcentury,['uncertainty'],1,[],0,[],0,0
5965,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['congress'],1,1
5966,midcentury,['uncertain'],1,['economic'],1,[],0,0
5967,midcentury,"['uncertain', 'uncertainty']",1,[],0,"['congress', 'legislation']",1,0
5968,midcentury,['uncertain'],1,[],0,"['federal reserve', 'legislation']",1,0
5969,midcentury,['uncertain'],1,[],0,[],0,0
5970,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
5971,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
5972,midcentury,['uncertain'],1,[],0,[],0,0
5973,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
5974,midcentury,['uncertain'],1,[],0,['federal reserve'],1,0
5975,midcentury,['uncertain'],1,['economic'],1,[],0,0
5976,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
5977,midcentury,['uncertainty'],1,['economic'],1,['federal reserve'],1,1
5978,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
5979,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
5980,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5981,midcentury,['uncertain'],1,[],0,[],0,0
5982,midcentury,['uncertain'],1,[],0,[],0,0
5983,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
5984,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['deficit'],1,1
5985,midcentury,[],0,"['economic', 'economy']",1,"['regulation', 'legislation']",1,0
5986,midcentury,['uncertainty'],1,[],0,[],0,0
5987,midcentury,['uncertainty'],1,[],0,[],0,0
5988,midcentury,['uncertain'],1,['economic'],1,"['deficit', 'congress', 'legislation']",1,1
5989,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['congress', 'white house']",1,1
5990,midcentury,['uncertainty'],1,['economic'],1,[],0,0
5991,midcentury,['uncertain'],1,['economic'],1,[],0,0
5992,midcentury,['uncertain'],1,[],0,[],0,0
5993,midcentury,['uncertainty'],1,[],0,['congress'],1,0
5994,midcentury,"['uncertain', 'uncertainty']",1,['economic'],1,[],0,0
5995,midcentury,['uncertain'],1,['economy'],1,['federal reserve'],1,1
5996,midcentury,['uncertain'],1,[],0,[],0,0
5997,midcentury,['uncertain'],1,[],0,[],0,0
5998,midcentury,[],0,[],0,[],0,0
5999,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
6000,midcentury,['uncertain'],1,[],0,[],0,0
6001,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress']",1,1
6002,midcentury,['uncertain'],1,['economic'],1,[],0,0
6003,midcentury,['uncertain'],1,[],0,[],0,0
6004,midcentury,['uncertain'],1,[],0,[],0,0
6005,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
6006,midcentury,['uncertainty'],1,[],0,[],0,0
6007,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6008,midcentury,[],0,[],0,['legislation'],1,0
6009,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
6010,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
6011,midcentury,['uncertain'],1,[],0,[],0,0
6012,midcentury,['uncertainty'],1,[],0,['congress'],1,0
6013,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6014,midcentury,"['uncertain', 'uncertainty']",1,['economy'],1,[],0,0
6015,midcentury,[],0,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,0
6016,midcentury,[],0,[],0,[],0,0
6017,midcentury,['uncertain'],1,['economic'],1,"['federal reserve', 'deficit', 'congress']",1,1
6018,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['regulation', 'federal reserve', 'congress', 'legislation']",1,1
6019,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
6020,midcentury,['uncertainty'],1,[],0,[],0,0
6021,midcentury,['uncertainty'],1,[],0,"['federal reserve', 'congress']",1,0
6022,midcentury,['uncertainty'],1,['economic'],1,[],0,0
6023,midcentury,[],0,"['economic', 'economy']",1,[],0,0
6024,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
6025,midcentury,['uncertainty'],1,[],0,[],0,0
6026,midcentury,['uncertain'],1,[],0,['deficit'],1,0
6027,midcentury,['uncertainty'],1,"['economic', 'economy']",1,['federal reserve'],1,1
6028,midcentury,['uncertainty'],1,"['economic', 'economy']",1,"['regulation', 'congress', 'legislation']",1,1
6029,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
6030,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
6031,midcentury,[],0,['economic'],1,['congress'],1,0
6032,midcentury,[],0,['economic'],1,[],0,0
6033,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['white house'],1,1
6034,midcentury,['uncertain'],1,[],0,[],0,0
6035,midcentury,[],0,[],0,"['regulation', 'congress']",1,0
6036,midcentury,['uncertainty'],1,['economic'],1,[],0,0
6037,midcentury,['uncertain'],1,[],0,[],0,0
6038,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6039,midcentury,[],0,['economy'],1,['federal reserve'],1,0
6040,midcentury,[],0,[],0,[],0,0
6041,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['congress', 'legislation']",1,1
6042,midcentury,['uncertain'],1,[],0,[],0,0
6043,midcentury,[],0,['economy'],1,[],0,0
6044,midcentury,['uncertain'],1,['economic'],1,[],0,0
6045,midcentury,['uncertain'],1,['economic'],1,[],0,0
6046,midcentury,['uncertain'],1,"['economic', 'economy']",1,['federal reserve'],1,1
6047,midcentury,['uncertainty'],1,['economic'],1,"['regulation', 'deficit', 'legislation']",1,1
6048,midcentury,[],0,[],0,"['federal reserve', 'congress']",1,0
6049,midcentury,['uncertainty'],1,[],0,"['deficit', 'congress']",1,0
6050,midcentury,['uncertain'],1,"['economic', 'economy']",1,"['federal reserve', 'deficit']",1,1
6051,midcentury,['uncertainty'],1,[],0,['legislation'],1,0
6052,midcentury,['uncertain'],1,[],0,[],0,0
6053,midcentury,['uncertain'],1,[],0,[],0,0
6054,midcentury,[],0,['economic'],1,['congress'],1,0
6055,midcentury,['uncertainty'],1,[],0,"['regulation', 'legislation']",1,0
6056,midcentury,['uncertain'],1,[],0,[],0,0
6057,midcentury,[],0,['economic'],1,[],0,0
6058,midcentury,['uncertainty'],1,[],0,[],0,0
6059,midcentury,['uncertain'],1,['economic'],1,[],0,0
6060,midcentury,['uncertainty'],1,[],0,['congress'],1,0
6061,midcentury,['uncertain'],1,['economy'],1,['legislation'],1,1
6062,midcentury,['uncertain'],1,[],0,[],0,0
6063,midcentury,['uncertain'],1,[],0,[],0,0
6064,midcentury,['uncertainty'],1,[],0,[],0,0
6065,midcentury,[],0,"['economic', 'economy']",1,[],0,0
6066,midcentury,['uncertain'],1,[],0,[],0,0
6067,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,[],0,0
6068,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
6069,midcentury,['uncertain'],1,['economic'],1,"['congress', 'legislation', 'white house']",1,1
6070,midcentury,['uncertainty'],1,['economy'],1,[],0,0
6071,midcentury,['uncertain'],1,['economy'],1,[],0,0
6072,midcentury,['uncertainty'],1,['economic'],1,"['congress', 'legislation']",1,1
6073,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6074,midcentury,['uncertain'],1,['economic'],1,[],0,0
6075,midcentury,[],0,"['economic', 'economy']",1,[],0,0
6076,midcentury,['uncertain'],1,['economic'],1,"['federal reserve', 'deficit']",1,1
6077,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
6078,midcentury,['uncertainty'],1,['economic'],1,['congress'],1,1
6079,midcentury,['uncertain'],1,[],0,[],0,0
6080,midcentury,['uncertainty'],1,[],0,[],0,0
6081,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
6082,midcentury,['uncertainty'],1,['economic'],1,[],0,0
6083,midcentury,['uncertain'],1,[],0,[],0,0
6084,midcentury,['uncertainty'],1,[],0,[],0,0
6085,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6086,midcentury,['uncertain'],1,['economic'],1,"['congress', 'white house']",1,1
6087,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
6088,midcentury,['uncertainty'],1,[],0,[],0,0
6089,midcentury,['uncertainty'],1,['economic'],1,"['federal reserve', 'congress']",1,1
6090,midcentury,['uncertainty'],1,['economy'],1,[],0,0
6091,midcentury,['uncertainty'],1,[],0,"['federal reserve', 'congress']",1,0
6092,midcentury,['uncertain'],1,['economic'],1,"['deficit', 'congress']",1,1
6093,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
6094,midcentury,['uncertain'],1,['economic'],1,[],0,0
6095,midcentury,"['uncertain', 'uncertainty']",1,[],0,[],0,0
6096,midcentury,[],0,['economic'],1,[],0,0
6097,midcentury,['uncertainty'],1,[],0,[],0,0
6098,midcentury,[],0,[],0,['federal reserve'],1,0
6099,midcentury,['uncertainty'],1,[],0,[],0,0
6100,midcentury,['uncertainty'],1,[],0,['federal reserve'],1,0
6101,midcentury,"['uncertain', 'uncertainty']",1,"['economic', 'economy']",1,['deficit'],1,1
6102,midcentury,['uncertain'],1,[],0,[],0,0
6103,midcentury,['uncertain'],1,['economic'],1,['legislation'],1,1
6104,midcentury,['uncertain'],1,['economic'],1,[],0,0
6105,midcentury,['uncertain'],1,"['economic', 'economy']",1,[],0,0
6106,midcentury,[],0,[],0,[],0,0
6107,midcentury,[],0,[],0,[],0,0
6108,midcentury,['uncertainty'],1,['economic'],1,[],0,0
6109,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
6110,midcentury,['uncertainty'],1,[],0,[],0,0
6111,midcentury,['uncertain'],1,['economic'],1,[],0,0
6112,midcentury,['uncertain'],1,['economic'],1,['congress'],1,1
6113,midcentury,['uncertainty'],1,['economy'],1,['congress'],1,1
6114,midcentury,['uncertainty'],1,[],0,"['congress', 'legislation']",1,0
6115,midcentury,[],0,[],0,[],0,0
