article_number,year,month,EPU,label,unique_id_current,vintage
1549,2002,7,1.0,1.0,SF_7_2002_15,Current
1550,2001,12,1.0,1.0,LA_12_2001_43,Current
1550,2010,12,1.0,1.0,SF_12_2010_3,Current
1551,1994,9,1.0,1.0,NYT_9_1994_17,Current
1551,2003,11,0.0,0.0,SF_11_2003_5,Current
1552,1985,9,1.0,1.0,LA_9_1985_13,Current
1552,1997,4,1.0,1.0,SF_4_1997_2,Current
1553,2000,3,1.0,1.0,DMNB_3_2000_8,Current
1553,2011,11,1.0,1.0,DMNB_11_2011_9,Current
1554,1999,3,0.0,0.0,LA_3_1999_10,Current
1554,2000,2,1.0,1.0,NYT_2_2000_2,Current
1555,1997,1,0.0,0.0,SF_1_1997_5,Current
1555,2009,7,0.0,0.0,DMNB_7_2009_5,Current
1556,2003,9,1.0,1.0,SF_9_2003_14,Current
1556,2010,9,1.0,1.0,MIHB_9_2010_10,Current
1557,1989,11,0.0,0.0,LA_11_1989_20,Current
1557,1992,3,0.0,0.0,MIHB_3_1992_2,Current
1558,1990,6,0.0,0.0,LA_6_1990_6,Current
1558,2005,7,1.0,1.0,SF_7_2005_13,Current
1559,1998,12,1.0,1.0,SF_12_1998_3,Current
1559,1999,9,1.0,1.0,DMNB_9_1999_8,Current
1560,1992,10,1.0,1.0,MIHB_10_1992_4,Current
1560,2011,11,1.0,1.0,MIHB_11_2011_8,Current
1561,1988,2,0.0,0.0,MIHB_2_1988_15,Current
1561,2010,9,1.0,1.0,LA_9_2010_24,Current
1562,2006,1,1.0,1.0,LA_1_2006_16,Current
1562,2008,11,1.0,1.0,NYT_11_2008_79,Current
1563,1989,5,0.0,0.0,NYT_5_1989_3,Current
1563,1995,12,1.0,1.0,DMNB_12_1995_4,Current
1564,2001,4,1.0,1.0,SF_4_2001_8,Current
1564,2008,12,0.0,0.0,NYT_12_2008_63,Current
1565,2001,6,0.0,0.0,LA_6_2001_34,Current
1565,2008,11,1.0,1.0,SF_11_2008_5,Current
1566,1993,2,0.0,0.0,NYT_2_1993_3,Current
1566,1998,3,1.0,1.0,SF_3_1998_1,Current
1567,1995,3,1.0,1.0,NYT_3_1995_7,Current
1567,2004,5,1.0,1.0,MIHB_5_2004_7,Current
1568,2009,2,1.0,1.0,SF_2_2009_26,Current
1569,1996,1,0.0,0.0,DMNB_1_1996_21,Current
1569,1999,2,1.0,1.0,DMNB_2_1999_22,Current
1570,1996,6,0.0,0.0,NYT_6_1996_8,Current
1570,2002,10,0.0,0.0,MIHB_10_2002_8,Current
1571,1996,7,0.0,0.0,NYT_7_1996_8,Current
1571,2001,4,0.0,0.0,LA_4_2001_10,Current
1572,2000,2,1.0,1.0,LA_2_2000_4,Current
1572,2010,12,0.0,0.0,LA_12_2010_21,Current
1573,2001,8,0.0,0.0,SF_8_2001_2,Current
1574,1989,4,0.0,0.0,MIHB_4_1989_17,Current
1574,1999,12,1.0,1.0,MIHB_12_1999_9,Current
1575,1997,8,0.0,0.0,LA_8_1997_6,Current
1575,2001,3,0.0,0.0,SF_3_2001_16,Current
1576,1998,1,1.0,1.0,SF_1_1998_1,Current
1576,2000,4,1.0,1.0,LA_4_2000_7,Current
1577,1999,5,1.0,1.0,MIHB_5_1999_4,Current
1577,2010,11,0.0,0.0,SF_11_2010_4,Current
1578,1989,3,1.0,1.0,LA_3_1989_19,Current
1578,1997,10,1.0,1.0,NYT_10_1997_3,Current
1579,1998,8,1.0,1.0,LA_8_1998_44,Current
1579,2008,11,0.0,0.0,SF_11_2008_22,Current
1580,1992,7,0.0,0.0,NYT_7_1992_17,Current
1580,2005,2,1.0,1.0,LA_2_2005_9,Current
1581,1988,10,1.0,1.0,NYT_10_1988_5,Current
1581,1999,11,1.0,1.0,LA_11_1999_18,Current
1582,2000,7,1.0,1.0,DMNB_7_2000_13,Current
1582,2011,3,0.0,0.0,SF_3_2011_2,Current
1583,1994,11,1.0,1.0,LA_11_1994_37,Current
1583,2000,5,1.0,1.0,MIHB_5_2000_2,Current
1584,1991,10,1.0,1.0,NYT_10_1991_33,Current
1584,2007,2,0.0,0.0,MIHB_2_2007_3,Current
1585,2001,8,0.0,0.0,NYT_8_2001_9,Current
1585,2008,2,0.0,0.0,MIHB_2_2008_11,Current
1586,2004,2,1.0,1.0,DMNB_2_2004_3,Current
1587,2000,12,1.0,1.0,LA_12_2000_31,Current
1587,2002,8,1.0,1.0,NYT_8_2002_18,Current
1588,2003,12,0.0,0.0,NYT_12_2003_17,Current
1589,2002,10,0.0,0.0,SF_10_2002_14,Current
1589,2011,11,1.0,1.0,SF_11_2011_12,Current
1590,1992,9,1.0,1.0,DMNB_9_1992_24,Current
1590,2005,9,1.0,1.0,NYT_9_2005_30,Current
1591,2005,6,0.0,0.0,SF_6_2005_1,Current
1591,2008,5,1.0,1.0,MIHB_5_2008_16,Current
1592,2000,7,1.0,1.0,SF_7_2000_4,Current
1592,2001,11,0.0,0.0,DMNB_11_2001_16,Current
1593,1997,3,1.0,1.0,LA_3_1997_1,Current
1593,2010,4,1.0,1.0,LA_4_2010_14,Current
1594,1986,1,0.0,0.0,MIHB_1_1986_14,Current
1594,1992,8,1.0,1.0,MIHB_8_1992_2,Current
1595,1993,2,1.0,1.0,NYT_2_1993_16,Current
1595,2003,5,0.0,0.0,DMNB_5_2003_12,Current
1596,2003,8,1.0,1.0,NYT_8_2003_26,Current
1596,2004,4,0.0,0.0,MIHB_4_2004_9,Current
1597,1987,1,1.0,1.0,NYT_1_1987_37,Current
1597,1993,3,1.0,1.0,DMNB_3_1993_18,Current
1598,2001,7,0.0,0.0,LA_7_2001_24,Current
1598,2001,11,1.0,1.0,MIHB_11_2001_22,Current
1599,2003,4,0.0,0.0,LA_4_2003_10,Current
1599,2003,7,1.0,1.0,NYT_7_2003_8,Current
1600,2001,2,1.0,1.0,MIHB_2_2001_5,Current
1601,1997,2,1.0,1.0,LA_2_1997_5,Current
1601,1998,3,1.0,1.0,NYT_3_1998_23,Current
1602,1995,8,0.0,0.0,MIHB_8_1995_4,Current
1602,2007,5,0.0,0.0,NYT_5_2007_3,Current
1603,1996,6,0.0,0.0,NYT_6_1996_9,Current
1603,2010,5,0.0,0.0,DMNB_5_2010_16,Current
1604,1988,12,0.0,0.0,LA_12_1988_26,Current
1604,1997,4,1.0,1.0,SF_4_1997_1,Current
1605,1994,2,0.0,0.0,LA_2_1994_23,Current
1605,1999,10,0.0,0.0,DMNB_10_1999_15,Current
1606,2005,7,0.0,0.0,LA_7_2005_12,Current
1606,2011,3,1.0,1.0,SF_3_2011_9,Current
1607,2006,8,0.0,0.0,MIHB_8_2006_3,Current
1607,2007,6,1.0,1.0,LA_6_2007_10,Current
1608,1989,9,1.0,1.0,NYT_9_1989_2,Current
1608,1997,7,1.0,1.0,NYT_7_1997_11,Current
1609,2001,3,0.0,0.0,LA_3_2001_24,Current
1609,2011,10,0.0,0.0,MIHB_10_2011_3,Current
1610,1999,10,1.0,1.0,DMNB_10_1999_16,Current
1610,2009,3,1.0,1.0,MIHB_3_2009_48,Current
1611,2007,4,0.0,0.0,NYT_4_2007_5,Current
1611,2009,2,1.0,1.0,DMNB_2_2009_7,Current
1612,1995,9,0.0,0.0,MIHB_9_1995_2,Current
1612,2008,8,0.0,0.0,DMNB_8_2008_4,Current
1613,1995,9,0.0,0.0,LA_9_1995_33,Current
1613,2008,2,1.0,1.0,SF_2_2008_8,Current
1614,1998,9,1.0,1.0,MIHB_9_1998_3,Current
1614,2011,4,1.0,1.0,LA_4_2011_8,Current
1615,1987,8,1.0,1.0,NYT_8_1987_16,Current
1615,2003,2,1.0,1.0,LA_2_2003_19,Current
1616,2009,7,0.0,0.0,SF_7_2009_13,Current
1616,2010,10,1.0,1.0,NYT_10_2010_37,Current
1617,2004,4,1.0,1.0,MIHB_4_2004_6,Current
1617,2007,11,1.0,1.0,LA_11_2007_22,Current
1618,1990,3,1.0,1.0,NYT_3_1990_41,Current
1618,1990,9,0.0,0.0,MIHB_9_1990_24,Current
1619,1985,12,0.0,0.0,LA_12_1985_6,Current
1619,1992,6,0.0,0.0,NYT_6_1992_8,Current
1620,1992,3,0.0,0.0,LA_3_1992_62,Current
1620,2001,7,1.0,1.0,NYT_7_2001_30,Current
1621,1997,8,1.0,1.0,DMNB_8_1997_13,Current
1621,2004,4,0.0,0.0,SF_4_2004_5,Current
1622,2000,1,1.0,1.0,SF_1_2000_1,Current
1622,2010,12,1.0,1.0,NYT_12_2010_34,Current
1623,1998,6,1.0,1.0,NYT_6_1998_3,Current
1623,2008,9,0.0,0.0,DMNB_9_2008_5,Current
1624,2003,11,1.0,1.0,NYT_11_2003_13,Current
1624,2007,8,0.0,0.0,LA_8_2007_10,Current
1625,2006,5,0.0,0.0,LA_5_2006_7,Current
1625,2010,12,1.0,1.0,LA_12_2010_14,Current
1626,1999,3,0.0,0.0,DMNB_3_1999_7,Current
1626,2002,12,1.0,1.0,MIHB_12_2002_14,Current
1627,1996,4,0.0,0.0,LA_4_1996_29,Current
1627,1997,4,1.0,1.0,DMNB_4_1997_12,Current
1628,1996,3,1.0,1.0,LA_3_1996_13,Current
1628,2010,8,1.0,1.0,SF_8_2010_2,Current
1629,2000,10,0.0,0.0,DMNB_10_2000_8,Current
1629,2005,2,0.0,0.0,MIHB_2_2005_7,Current
1630,1990,6,0.0,0.0,MIHB_6_1990_11,Current
1630,2010,9,1.0,1.0,SF_9_2010_1,Current
1631,2001,10,1.0,1.0,NYT_10_2001_75,Current
1631,2005,3,1.0,1.0,DMNB_3_2005_3,Current
1632,1996,10,0.0,0.0,LA_10_1996_20,Current
1632,2005,11,0.0,0.0,MIHB_11_2005_2,Current
1633,1986,8,1.0,1.0,MIHB_8_1986_6,Current
1633,2009,1,0.0,0.0,DMNB_1_2009_23,Current
1634,1997,4,1.0,1.0,LA_4_1997_17,Current
1634,2007,3,1.0,1.0,MIHB_3_2007_5,Current
1635,1993,11,0.0,0.0,DMNB_11_1993_5,Current
1635,2006,8,0.0,0.0,SF_8_2006_5,Current
1636,2001,4,0.0,0.0,MIHB_4_2001_26,Current
1636,2008,7,0.0,0.0,DMNB_7_2008_9,Current
1637,2000,9,0.0,0.0,LA_9_2000_19,Current
1638,2003,8,0.0,0.0,MIHB_8_2003_6,Current
1639,1999,2,1.0,1.0,NYT_2_1999_4,Current
1639,2007,12,0.0,0.0,LA_12_2007_10,Current
1640,1987,12,1.0,1.0,LA_12_1987_5,Current
1640,1995,2,1.0,1.0,NYT_2_1995_25,Current
1641,1987,10,1.0,1.0,MIHB_10_1987_12,Current
1641,1999,7,1.0,1.0,SF_7_1999_4,Current
1642,1996,3,1.0,1.0,LA_3_1996_16,Current
1642,2005,1,0.0,0.0,SF_1_2005_7,Current
1643,2000,11,1.0,1.0,LA_11_2000_33,Current
1643,2009,12,1.0,1.0,DMNB_12_2009_5,Current
1644,1995,1,0.0,0.0,MIHB_1_1995_13,Current
1644,2009,6,1.0,1.0,NYT_6_2009_48,Current
1645,1991,12,0.0,0.0,LA_12_1991_2,Current
1645,2011,9,1.0,1.0,LA_9_2011_36,Current
1646,1985,7,0.0,0.0,MIHB_7_1985_5,Current
1646,1998,8,1.0,1.0,NYT_8_1998_22,Current
1647,1992,4,1.0,1.0,NYT_4_1992_17,Current
1647,2006,10,1.0,1.0,NYT_10_2006_14,Current
1648,1993,1,1.0,1.0,NYT_1_1993_14,Current
1648,2004,7,1.0,1.0,SF_7_2004_4,Current
1649,1988,10,1.0,1.0,LA_10_1988_25,Current
1649,2006,1,1.0,1.0,DMNB_1_2006_12,Current
1650,1994,2,1.0,1.0,DMNB_2_1994_4,Current
1650,1998,9,0.0,0.0,SF_9_1998_5,Current
1651,2005,1,1.0,1.0,MIHB_1_2005_5,Current
1651,2011,7,1.0,1.0,LA_7_2011_17,Current
1652,2011,9,1.0,1.0,SF_9_2011_3,Current
1653,1989,10,1.0,1.0,LA_10_1989_80,Current
1653,1994,8,1.0,1.0,MIHB_8_1994_2,Current
1654,2005,8,0.0,0.0,SF_8_2005_11,Current
1654,2010,8,0.0,0.0,DMNB_8_2010_5,Current
1655,2000,7,0.0,0.0,MIHB_7_2000_2,Current
1656,1987,10,1.0,1.0,LA_10_1987_6,Current
1656,2012,2,1.0,1.0,LA_2_2012_6,Current
1657,2001,6,1.0,1.0,DMNB_6_2001_8,Current
1657,2010,1,0.0,0.0,MIHB_1_2010_21,Current
1658,1999,4,1.0,1.0,LA_4_1999_10,Current
1658,2009,1,1.0,1.0,MIHB_1_2009_18,Current
1659,2000,9,0.0,0.0,SF_9_2000_6,Current
1659,2000,11,1.0,1.0,DMNB_11_2000_28,Current
1660,1994,11,0.0,0.0,DMNB_11_1994_16,Current
1660,1995,7,1.0,1.0,NYT_7_1995_8,Current
1661,1989,7,1.0,1.0,NYT_7_1989_11,Current
1661,2005,6,1.0,1.0,DMNB_6_2005_7,Current
1662,2002,2,1.0,1.0,DMNB_2_2002_11,Current
1662,2004,8,0.0,0.0,SF_8_2004_6,Current
1663,1991,7,1.0,1.0,LA_7_1991_9,Current
1663,2002,1,0.0,0.0,NYT_1_2002_44,Current
1664,1999,1,0.0,0.0,NYT_1_1999_29,Current
1664,2011,6,0.0,0.0,LA_6_2011_14,Current
1665,1996,3,0.0,0.0,NYT_3_1996_21,Current
1665,2006,3,0.0,0.0,DMNB_3_2006_4,Current
1666,2007,2,1.0,1.0,NYT_2_2007_7,Current
1667,1993,4,1.0,1.0,NYT_4_1993_20,Current
1667,1995,5,0.0,0.0,SF_5_1995_1,Current
1668,1999,2,0.0,0.0,SF_2_1999_2,Current
1668,2007,11,0.0,0.0,LA_11_2007_20,Current
1669,1992,2,0.0,0.0,DMNB_2_1992_40,Current
1670,1992,1,1.0,1.0,NYT_1_1992_10,Current
1670,1994,10,0.0,0.0,MIHB_10_1994_13,Current
1671,2001,6,0.0,0.0,MIHB_6_2001_3,Current
1671,2002,10,0.0,0.0,SF_10_2002_21,Current
1672,1999,1,0.0,0.0,NYT_1_1999_3,Current
1672,2009,9,1.0,1.0,MIHB_9_2009_6,Current
1673,1985,11,1.0,1.0,LA_11_1985_20,Current
1673,1997,3,1.0,1.0,NYT_3_1997_10,Current
1674,1987,8,0.0,0.0,MIHB_8_1987_4,Current
1675,1988,4,1.0,1.0,MIHB_4_1988_11,Current
1675,1995,5,1.0,1.0,NYT_5_1995_17,Current
1676,2004,2,1.0,1.0,MIHB_2_2004_9,Current
1676,2010,9,0.0,0.0,NYT_9_2010_26,Current
1677,1996,3,0.0,0.0,DMNB_3_1996_6,Current
1677,2005,8,1.0,1.0,MIHB_8_2005_3,Current
1678,2004,9,0.0,0.0,DMNB_9_2004_6,Current
1678,2006,2,0.0,0.0,DMNB_2_2006_3,Current
1679,1993,1,1.0,1.0,LA_1_1993_52,Current
1679,2007,11,1.0,1.0,NYT_11_2007_6,Current
1680,1992,6,0.0,0.0,DMNB_6_1992_11,Current
1680,2008,1,0.0,0.0,MIHB_1_2008_3,Current
1681,1985,3,1.0,1.0,MIHB_3_1985_2,Current
1681,1998,4,0.0,0.0,DMNB_4_1998_7,Current
1682,1998,1,1.0,1.0,NYT_1_1998_22,Current
1683,2012,1,0.0,0.0,SF_1_2012_7,Current
1684,2008,2,1.0,1.0,SF_2_2008_2,Current
1684,2009,12,1.0,1.0,NYT_12_2009_38,Current
1685,2003,10,0.0,0.0,DMNB_10_2003_2,Current
1685,2011,5,0.0,0.0,MIHB_5_2011_3,Current
1686,1996,8,1.0,1.0,NYT_8_1996_6,Current
1686,2004,1,0.0,0.0,LA_1_2004_39,Current
1687,2004,5,1.0,1.0,MIHB_5_2004_3,Current
1687,2004,12,1.0,1.0,LA_12_2004_35,Current
1688,1989,1,1.0,1.0,LA_1_1989_16,Current
1688,2004,9,0.0,0.0,SF_9_2004_12,Current
1689,1993,2,1.0,1.0,MIHB_2_1993_8,Current
1689,2000,10,0.0,0.0,SF_10_2000_13,Current
1690,1994,7,0.0,0.0,NYT_7_1994_18,Current
1690,2006,9,0.0,0.0,MIHB_9_2006_9,Current
1691,1988,5,0.0,0.0,MIHB_5_1988_20,Current
1691,1989,6,1.0,1.0,LA_6_1989_52,Current
1692,1994,9,1.0,1.0,MIHB_9_1994_13,Current
1693,1999,6,1.0,1.0,NYT_6_1999_13,Current
1693,2005,11,1.0,1.0,LA_11_2005_8,Current
1694,1992,4,1.0,1.0,NYT_4_1992_6,Current
1694,2007,8,0.0,0.0,NYT_8_2007_35,Current
1695,1997,4,1.0,1.0,NYT_4_1997_4,Current
1695,2005,1,0.0,0.0,NYT_1_2005_8,Current
1696,1992,2,1.0,1.0,LA_2_1992_28,Current
1696,2012,1,0.0,0.0,NYT_1_2012_3,Current
1697,1992,11,0.0,0.0,MIHB_11_1992_9,Current
1697,2000,11,0.0,0.0,LA_11_2000_1,Current
1698,1994,3,1.0,1.0,LA_3_1994_29,Current
1698,2007,6,1.0,1.0,SF_6_2007_1,Current
1699,2003,6,1.0,1.0,MIHB_6_2003_7,Current
1699,2011,1,1.0,1.0,LA_1_2011_9,Current
1700,1992,7,0.0,0.0,LA_7_1992_50,Current
1700,2008,4,1.0,1.0,MIHB_4_2008_13,Current
1701,2007,5,1.0,1.0,SF_5_2007_7,Current
1702,1994,6,1.0,1.0,DMNB_6_1994_2,Current
1703,1997,12,1.0,1.0,LA_12_1997_10,Current
1704,2002,5,0.0,0.0,NYT_5_2002_11,Current
1705,1988,9,0.0,0.0,LA_9_1988_27,Current
1706,1996,1,0.0,0.0,DMNB_1_1996_16,Current
1707,2006,1,0.0,0.0,DMNB_1_2006_8,Current
1708,1996,8,1.0,1.0,DMNB_8_1996_27,Current
1709,1995,12,1.0,1.0,NYT_12_1995_1,Current
1710,1996,5,0.0,0.0,DMNB_5_1996_8,Current
1711,2003,2,0.0,0.0,SF_2_2003_4,Current
1712,1993,9,0.0,0.0,MIHB_9_1993_17,Current
1713,2002,7,0.0,0.0,LA_7_2002_39,Current
1714,2008,9,1.0,1.0,SF_9_2008_24,Current
1715,2009,7,1.0,1.0,MIHB_7_2009_8,Current
1716,2010,5,1.0,1.0,SF_5_2010_2,Current
1718,2005,4,0.0,0.0,MIHB_4_2005_7,Current
1719,2008,5,0.0,0.0,LA_5_2008_6,Current
1720,1998,4,0.0,0.0,SF_4_1998_3,Current
1721,2009,4,0.0,0.0,MIHB_4_2009_38,Current
1724,1998,11,1.0,1.0,NYT_11_1998_20,Current
1725,1986,2,1.0,1.0,LA_2_1986_12,Current
1726,2004,10,0.0,0.0,MIHB_10_2004_10,Current
1727,2011,6,1.0,1.0,SF_6_2011_1,Current
1728,2000,5,1.0,1.0,SF_5_2000_7,Current
1729,2010,2,1.0,1.0,SF_2_2010_2,Current
1730,2008,12,0.0,0.0,SF_12_2008_12,Current
1731,2000,10,0.0,0.0,LA_10_2000_24,Current
1732,2001,5,1.0,1.0,NYT_5_2001_31,Current
1733,1993,12,1.0,1.0,DMNB_12_1993_15,Current
1734,1994,12,1.0,1.0,DMNB_12_1994_14,Current
1735,1987,11,0.0,0.0,NYT_11_1987_5,Current
1736,2010,7,1.0,1.0,SF_7_2010_12,Current
1737,2008,12,1.0,1.0,DMNB_12_2008_5,Current
1738,2003,1,1.0,1.0,DMNB_1_2003_15,Current
1739,1996,5,0.0,0.0,LA_5_1996_1,Current
1740,2000,9,0.0,0.0,SF_9_2000_8,Current
1741,2011,8,0.0,0.0,SF_8_2011_20,Current
1742,1996,8,1.0,1.0,MIHB_8_1996_14,Current
1743,1999,9,0.0,0.0,MIHB_9_1999_11,Current
1744,1998,9,1.0,1.0,SF_9_1998_3,Current
1745,2003,11,0.0,0.0,DMNB_11_2003_8,Current
1746,2001,5,0.0,0.0,DMNB_5_2001_25,Current
1747,2005,9,1.0,1.0,SF_9_2005_8,Current
1748,1987,3,1.0,1.0,MIHB_3_1987_2,Current
1749,2004,9,0.0,0.0,NYT_9_2004_5,Current
1750,1988,2,0.0,0.0,LA_2_1988_12,Current
1751,2011,3,1.0,1.0,NYT_3_2011_33,Current
1752,2006,10,1.0,1.0,SF_10_2006_5,Current
1753,2007,6,1.0,1.0,NYT_6_2007_14,Current
1754,1995,11,0.0,0.0,DMNB_11_1995_24,Current
1755,1996,3,0.0,0.0,SF_3_1996_7,Current
1756,1998,10,1.0,1.0,LA_10_1998_34,Current
1757,1991,8,1.0,1.0,LA_8_1991_61,Current
1758,1999,7,1.0,1.0,NYT_7_1999_8,Current
1759,2001,8,0.0,0.0,LA_8_2001_35,Current
1760,2000,12,1.0,1.0,DMNB_12_2000_12,Current
1761,1991,4,0.0,0.0,LA_4_1991_9,Current
1762,2004,4,1.0,1.0,DMNB_4_2004_3,Current
1763,1994,7,0.0,0.0,MIHB_7_1994_6,Current
1764,1999,3,1.0,1.0,DMNB_3_1999_15,Current
1765,1999,1,0.0,0.0,MIHB_1_1999_16,Current
1766,2010,1,1.0,1.0,DMNB_1_2010_7,Current
1767,2003,10,0.0,0.0,SF_10_2003_12,Current
1768,2006,12,0.0,0.0,NYT_12_2006_19,Current
1769,2003,4,0.0,0.0,SF_4_2003_19,Current
1770,2006,2,1.0,1.0,MIHB_2_2006_9,Current
1771,1994,7,1.0,1.0,DMNB_7_1994_5,Current
1772,2003,1,0.0,0.0,SF_1_2003_12,Current
1773,2007,9,0.0,0.0,SF_9_2007_3,Current
1774,2003,9,0.0,0.0,LA_9_2003_44,Current
1775,1988,8,1.0,1.0,LA_8_1988_17,Current
1776,1994,5,1.0,1.0,MIHB_5_1994_3,Current
1777,1992,1,1.0,1.0,NYT_1_1992_47,Current
1778,1993,12,0.0,0.0,MIHB_12_1993_2,Current
1779,1999,5,0.0,0.0,SF_5_1999_2,Current
1780,2000,9,0.0,0.0,DMNB_9_2000_17,Current
1781,1994,10,1.0,1.0,DMNB_10_1994_5,Current
1782,1992,10,0.0,0.0,DMNB_10_1992_11,Current
1783,1990,11,0.0,0.0,MIHB_11_1990_8,Current
1784,2009,3,1.0,1.0,NYT_3_2009_72,Current
1785,2000,9,1.0,1.0,MIHB_9_2000_3,Current
1786,2007,2,1.0,1.0,MIHB_2_2007_2,Current
1787,1997,11,0.0,0.0,NYT_11_1997_2,Current
1788,2007,1,0.0,0.0,MIHB_1_2007_2,Current
1789,2008,9,0.0,0.0,DMNB_9_2008_3,Current
1790,1996,4,0.0,0.0,LA_4_1996_16,Current
1791,2000,4,1.0,1.0,DMNB_4_2000_14,Current
1792,2007,11,1.0,1.0,DMNB_11_2007_3,Current
1793,2004,11,0.0,0.0,NYT_11_2004_8,Current
1794,2008,1,1.0,1.0,SF_1_2008_17,Current
1795,2008,6,0.0,0.0,SF_6_2008_14,Current
1796,1993,7,1.0,1.0,DMNB_7_1993_10,Current
1798,1987,8,0.0,0.0,MIHB_8_1987_3,Current
1799,1997,6,1.0,1.0,NYT_6_1997_12,Current
1800,2008,3,0.0,0.0,DMNB_3_2008_6,Current
1801,2007,8,1.0,1.0,SF_8_2007_1,Current
1802,2003,10,0.0,0.0,MIHB_10_2003_6,Current
1803,1996,6,0.0,0.0,LA_6_1996_19,Current
1804,1991,8,0.0,0.0,NYT_8_1991_36,Current
1805,2004,8,1.0,1.0,DMNB_8_2004_8,Current
1806,2005,3,0.0,0.0,SF_3_2005_3,Current
1807,2012,1,0.0,0.0,NYT_1_2012_81,Current
1808,2006,5,1.0,1.0,MIHB_5_2006_6,Current
1809,2005,1,0.0,0.0,LA_1_2005_7,Current
1810,2006,12,0.0,0.0,SF_12_2006_5,Current
1811,1994,3,0.0,0.0,NYT_3_1994_5,Current
1812,1991,7,1.0,1.0,MIHB_7_1991_15,Current
1813,1996,5,1.0,1.0,NYT_5_1996_2,Current
1814,2000,2,0.0,0.0,DMNB_2_2000_6,Current
1815,1990,12,0.0,0.0,MIHB_12_1990_2,Current
1816,2011,10,0.0,0.0,LA_10_2011_6,Current
1817,2001,5,1.0,1.0,SF_5_2001_12,Current
1818,2007,2,0.0,0.0,SF_2_2007_6,Current
1819,2008,6,1.0,1.0,MIHB_6_2008_34,Current
1820,1999,9,0.0,0.0,LA_9_1999_20,Current
1821,1995,6,1.0,1.0,DMNB_6_1995_8,Current
1822,2009,5,0.0,0.0,LA_5_2009_17,Current
1823,2001,2,1.0,1.0,DMNB_2_2001_6,Current
1824,1989,1,1.0,1.0,MIHB_1_1989_4,Current
1825,1997,12,1.0,1.0,MIHB_12_1997_10,Current
1826,2008,7,0.0,0.0,NYT_7_2008_2,Current
1827,2011,2,0.0,0.0,DMNB_2_2011_6,Current
1828,1986,4,0.0,0.0,MIHB_4_1986_3,Current
1829,1993,11,1.0,1.0,DMNB_11_1993_7,Current
1830,1997,7,0.0,0.0,SF_7_1997_1,Current
1831,1991,2,1.0,1.0,NYT_2_1991_33,Current
1832,1995,3,0.0,0.0,MIHB_3_1995_3,Current
1833,1988,1,0.0,0.0,MIHB_1_1988_10,Current
1835,1987,10,1.0,1.0,NYT_10_1987_24,Current
1836,1999,10,0.0,0.0,LA_10_1999_6,Current
1838,2000,11,1.0,1.0,SF_11_2000_3,Current
1839,2010,3,0.0,0.0,DMNB_3_2010_6,Current
1840,2002,8,0.0,0.0,MIHB_8_2002_22,Current
1841,2004,2,0.0,0.0,LA_2_2004_27,Current
1842,2007,3,0.0,0.0,LA_3_2007_1,Current
1843,1999,8,1.0,1.0,MIHB_8_1999_2,Current
1844,2000,11,0.0,0.0,MIHB_11_2000_25,Current
1845,1987,5,1.0,1.0,NYT_5_1987_3,Current
1846,2011,7,1.0,1.0,NYT_7_2011_5,Current
1847,2007,6,0.0,0.0,SF_6_2007_3,Current
1848,1986,7,1.0,1.0,LA_7_1986_25,Current
1849,2011,3,1.0,1.0,LA_3_2011_6,Current
1850,2000,6,1.0,1.0,MIHB_6_2000_5,Current
1851,2005,10,0.0,0.0,SF_10_2005_5,Current
1852,2004,12,1.0,1.0,DMNB_12_2004_8,Current
1853,2002,5,0.0,0.0,MIHB_5_2002_7,Current
1854,2006,1,0.0,0.0,SF_1_2006_3,Current
1855,1994,1,1.0,1.0,DMNB_1_1994_12,Current
1856,2011,8,0.0,0.0,DMNB_8_2011_16,Current
1857,1988,4,1.0,1.0,NYT_4_1988_17,Current
1859,2003,5,0.0,0.0,SF_5_2003_3,Current
1860,1989,5,0.0,0.0,LA_5_1989_34,Current
1861,1999,4,0.0,0.0,MIHB_4_1999_3,Current
1862,2011,6,1.0,1.0,MIHB_6_2011_6,Current
1863,1998,7,1.0,1.0,MIHB_7_1998_2,Current
1864,2002,7,0.0,0.0,NYT_7_2002_1,Current
1865,1996,9,1.0,1.0,SF_9_1996_2,Current
1866,2005,6,0.0,0.0,NYT_6_2005_5,Current
1867,2007,3,0.0,0.0,SF_3_2007_12,Current
1869,1999,12,1.0,1.0,MIHB_12_1999_8,Current
1870,1997,1,1.0,1.0,SF_1_1997_4,Current
1871,1985,4,0.0,0.0,MIHB_4_1985_10,Current
1872,2010,1,0.0,0.0,LA_1_2010_29,Current
1873,2009,3,0.0,0.0,LA_3_2009_24,Current
1874,2007,5,0.0,0.0,LA_5_2007_10,Current
1875,2010,8,0.0,0.0,MIHB_8_2010_9,Current
1876,1990,11,0.0,0.0,LA_11_1990_69,Current
1877,2001,6,0.0,0.0,SF_6_2001_2,Current
1878,1996,12,1.0,1.0,LA_12_1996_28,Current
1879,2005,4,0.0,0.0,SF_4_2005_1,Current
1880,2003,10,0.0,0.0,DMNB_10_2003_6,Current
1881,2001,8,0.0,0.0,SF_8_2001_10,Current
1882,2005,6,0.0,0.0,LA_6_2005_27,Current
1883,1987,12,0.0,0.0,MIHB_12_1987_13,Current
1884,1993,10,0.0,0.0,MIHB_10_1993_11,Current
1885,2002,4,0.0,0.0,MIHB_4_2002_9,Current
1886,2009,5,0.0,0.0,SF_5_2009_7,Current
